STRING	N1_F	N1_C	N2_F	N2_C	N3_F	N3_C
elembnate	2014.75	635.78	194.53	87.50	74.77	33.57
elemital	2810.07	601.12	457.16	59.14	96.17	7.67
eleniture	2452.65	669.56	310.02	56.62	104.14	14.57
eleserns	4129.51	1131.25	445.81	103.29	84.79	9.00
eleveller	2336.45	753.44	212.52	107.25	47.53	20.57
elexpecties	1242.67	695.64	357.81	176.40	82.54	37.56
elimanaling	1180.30	547.00	295.83	178.40	138.98	88.11
eliminences	921.54	565.73	192.57	111.50	68.39	18.44
elimulatial	1117.22	469.45	480.99	154.60	196.48	63.33
elirtion	3814.00	887.25	894.32	134.57	424.17	35.33
elizabilies	1071.49	641.91	149.64	118.10	58.36	29.44
elizabilism	766.15	371.09	87.15	39.60	46.28	14.56
elserrupt	2264.74	605.89	216.81	58.50	29.08	4.43
elsewhern	2266.85	621.56	236.42	63.12	83.03	5.86
elsewhers	2669.36	929.89	329.63	104.75	167.79	43.29
emagincting	1370.50	576.82	493.91	229.80	187.03	111.56
emallholders	349.78	295.42	35.37	41.91	19.37	20.70
emandarsical	271.56	202.33	63.72	33.09	17.51	11.60
emansacering	428.70	337.00	96.81	113.18	47.84	56.40
embangements	414.73	262.08	122.12	39.18	75.33	17.70
embanishable	469.39	232.08	97.17	39.00	57.27	20.60
embarmation	1440.79	523.73	733.83	195.70	516.69	117.11
embarration	1497.16	552.64	736.29	201.30	510.12	122.44
embarruction	679.84	315.50	311.80	89.91	204.16	46.00
embelligence	372.35	205.75	125.68	30.27	76.52	11.40
embilies	5210.87	1467.25	620.68	301.43	156.07	51.00
embrodibly	1378.14	479.80	346.92	107.11	60.69	17.25
embroundent	776.58	356.09	211.78	46.50	109.06	15.11
embruing	3918.48	981.88	1583.81	395.29	878.54	211.50
emeractor	1928.90	532.67	291.25	64.75	94.23	14.00
emeresque	2210.44	554.44	323.17	57.38	86.50	9.71
emistwated	1572.73	656.20	404.02	196.33	120.21	75.75
emokkeeable	713.27	339.73	111.28	47.80	66.18	25.67
emotorinded	892.45	481.73	182.51	92.00	25.10	9.89
emplanently	873.80	403.00	212.63	93.50	60.74	19.67
emplorages	1847.27	851.00	388.67	172.00	57.73	14.25
empoinses	3105.68	1073.78	610.08	217.62	109.41	26.57
empording	3367.22	901.11	1252.92	350.12	742.02	180.86
emportala	2194.02	561.44	423.21	61.25	237.82	11.29
emportant	2900.15	740.78	710.95	95.38	366.59	20.57
emporthed	2986.15	795.22	886.34	177.00	205.13	16.00
empositing	2578.81	830.20	892.88	335.11	408.37	172.25
emposition	2470.91	668.00	976.09	178.44	607.66	81.50
empotional	1435.83	427.00	280.35	63.67	91.22	14.12
empoverokets	328.78	300.08	47.64	37.36	4.42	4.20
emprercial	1941.31	578.20	408.52	84.44	126.96	11.88
empressing	2465.31	778.90	871.19	291.67	508.72	153.75
empressite	2238.69	667.20	523.81	100.56	266.79	29.38
emproves	4040.21	1098.25	648.68	197.29	127.68	15.50
enceedining	1420.68	649.91	279.04	179.40	133.88	84.67
enceedition	1572.09	592.09	605.05	159.60	369.90	77.11
encensive	3406.18	842.00	509.49	90.50	191.28	22.71
enceptable	1915.80	605.00	334.49	100.44	187.84	47.38
encestees	3899.96	1255.78	552.99	213.25	91.05	21.29
encillement	1003.28	432.55	271.71	58.70	164.93	24.33
encluence	2208.34	576.00	417.54	78.75	212.24	25.43
enclussalli	706.19	333.64	108.35	41.70	39.50	13.22
encluting	3832.88	1002.67	1431.88	394.38	649.14	201.57
encognitics	1436.66	660.45	343.23	112.30	74.75	20.44
encognizing	1261.00	549.64	268.60	175.30	137.40	95.11
encompartely	605.22	340.00	148.47	75.09	41.34	17.20
enconeerily	1215.18	533.36	230.84	98.60	59.93	13.33
enconscious	896.67	506.27	163.49	64.80	51.62	16.56
encoughout	1260.37	382.80	200.48	49.11	89.76	6.50
encouguity	1888.81	610.20	211.21	55.67	89.52	17.25
encreasional	492.22	242.83	149.07	36.09	88.58	7.60
encredient	2098.87	697.30	461.95	87.89	219.35	23.75
encustment	1963.44	581.90	605.06	84.89	383.64	32.50
enderatude	2040.57	580.70	521.06	125.44	170.26	33.12
endereted	3350.35	930.89	1037.43	272.25	253.82	60.43
endignately	1265.22	513.55	420.16	140.30	135.57	22.33
endivitund	2079.62	631.80	325.85	53.11	97.80	6.25
endustring	2288.31	774.10	739.52	297.33	393.59	147.00
enfecestion	1437.46	533.91	599.85	156.40	351.40	69.78
enfectithed	1200.50	537.27	263.27	97.70	42.78	10.44
enfordition	1520.36	536.18	656.68	162.10	406.99	77.67
engarkable	1627.79	529.00	298.61	81.89	168.82	40.88
engentiship	779.93	327.27	137.23	48.60	42.47	13.67
enginwashed	868.18	437.09	169.73	76.80	33.70	8.11
engional	2994.31	525.25	583.80	60.00	260.47	8.67
engishmence	709.07	297.18	154.00	50.30	76.31	21.78
engisituted	891.57	478.73	204.68	104.40	69.49	24.00
engislative	1350.98	544.00	496.71	150.80	244.52	67.78
engliament	1938.07	616.10	513.53	74.33	335.48	30.88
engranations	586.58	435.25	205.25	116.73	160.27	82.40
engrayal	2265.45	462.00	366.88	60.71	14.48	6.83
enighbody	1503.11	465.56	92.08	33.75	33.35	4.29
enjusands	2119.72	779.67	161.05	61.12	53.12	12.00
enobable	2882.25	598.62	549.62	76.86	295.77	27.50
enorting	4876.89	1154.00	2019.32	474.43	1046.80	248.83
enteggly	3012.43	585.25	617.24	98.86	126.31	12.67
entellicance	548.38	292.75	171.18	64.18	102.27	26.90
entemone	3820.03	815.25	510.70	79.14	146.36	14.50
enteralians	1279.57	674.00	290.64	117.70	97.52	35.89
enterate	3729.73	765.38	708.67	143.71	314.83	51.33
enteration	2870.62	798.20	1248.49	264.78	733.34	136.50
entergraphs	988.46	535.00	212.60	81.80	88.77	28.22
enterial	4282.09	886.25	941.17	145.14	329.92	36.33
enterience	2125.74	618.70	686.53	134.33	357.05	48.38
enterlying	2461.82	829.40	739.25	301.11	336.03	151.62
enternately	1540.95	604.27	526.82	176.60	201.10	41.22
enternment	2290.01	670.60	818.77	120.56	525.22	52.00
enterruation	834.32	410.33	426.43	150.27	281.10	84.80
entersiation	816.68	424.00	427.08	155.91	283.01	88.80
entertheless	503.68	385.42	135.56	78.27	88.59	35.50
enterticated	584.47	386.42	202.55	132.00	101.86	61.80
enthylatic	1086.91	434.80	183.42	100.22	51.78	18.75
entioaction	1450.16	559.55	620.89	165.90	369.95	78.00
entition	4283.23	883.88	1192.80	158.71	570.10	46.17
entitubs	3408.16	893.88	443.42	63.57	103.69	11.50
entiving	4691.44	1060.38	1841.64	421.71	969.36	219.17
entolundent	937.74	397.55	244.28	52.80	107.54	14.89
entrawed	4416.77	942.75	1243.95	222.57	93.44	16.83
entrovements	507.63	323.00	148.47	57.09	80.74	20.40
entuatied	4121.82	1119.44	1248.58	283.12	208.99	38.00
envartaged	1982.45	695.30	412.09	121.44	57.48	8.88
envellitive	1416.86	551.73	422.53	121.40	132.91	27.67
envembled	2781.62	767.67	727.91	186.50	73.17	23.86
enverviences	534.08	406.67	107.91	80.82	32.96	11.30
envervisiat	1262.94	479.82	197.66	57.60	40.36	8.67
enviatiastic	414.00	260.58	47.52	34.82	17.63	9.10
enviliations	645.92	444.75	216.96	117.09	167.06	80.60
environaire	1194.47	504.91	106.56	28.80	49.85	4.22
enviroveres	957.47	547.00	138.48	95.60	44.78	7.11
envolved	4066.40	879.88	1391.15	208.43	234.68	10.83
equalies	5027.90	1483.12	586.71	298.57	139.91	54.17
equiture	2791.45	615.75	295.04	46.43	91.69	13.17
equividual	998.56	315.90	228.15	27.44	116.18	4.25
equivitely	1798.68	578.40	421.09	95.78	142.47	13.00
escassador	1307.02	416.40	73.85	26.56	14.73	3.88
espeations	2253.22	877.90	387.62	111.56	235.26	53.00
especrated	2026.88	723.30	559.66	212.89	207.52	82.12
espelitood	2149.46	594.00	253.00	62.33	81.60	9.00
esperently	1956.16	613.00	611.04	138.67	193.18	26.25
espernoons	2205.41	827.50	443.81	97.44	187.25	26.38
essewhery	2327.38	616.00	328.62	77.88	110.50	8.43
estabionism	847.87	424.45	105.39	44.20	46.17	14.78
estabiormed	689.97	400.18	165.12	70.80	39.00	3.78
estabitable	827.34	378.82	167.03	58.60	111.40	31.78
estabitance	790.38	351.82	156.86	46.10	89.42	18.11
estabitions	1016.40	586.55	261.20	109.70	185.63	66.67
estabituter	696.62	408.18	123.46	67.90	49.25	9.00
establigent	851.28	388.00	231.38	41.00	136.70	12.33
establigers	790.22	483.09	102.45	64.50	64.05	24.89
establision	1090.25	439.27	392.44	86.00	225.60	37.11
estachament	935.72	400.18	245.62	42.20	162.02	18.67
estairing	3624.52	1029.67	1144.45	365.38	607.23	194.57
estalitical	702.47	329.27	158.87	67.80	43.78	18.00
estarmately	1249.80	508.82	385.03	128.60	137.01	16.78
estastition	1378.28	522.55	639.53	166.80	387.15	76.78
estieving	3605.43	956.89	1035.98	323.50	561.60	168.71
estomobile	1730.49	583.90	131.06	40.67	17.04	4.75
estonstrated	422.97	287.67	117.75	80.73	63.68	37.10
estonstratic	352.19	214.25	75.99	46.64	36.81	14.30
estritorm	2237.17	621.44	291.66	83.50	65.27	22.00
estrodinally	527.38	303.92	170.27	88.91	72.18	33.40
eurfused	4016.42	944.50	1193.68	221.00	99.99	20.17
eurperty	3214.54	703.62	415.48	79.00	83.00	6.33
eurprised	3219.26	955.67	816.85	200.88	144.62	17.71
eurprity	4128.53	980.38	526.26	102.43	215.88	23.00
eurthing	4726.46	1195.50	1866.76	437.29	1106.83	231.00
evactrawal	1164.52	424.30	218.06	50.33	19.08	6.50
evailderaphy	395.10	228.00	62.93	23.00	27.85	6.80
eventation	2309.04	666.20	1073.69	204.44	687.59	108.38
eventition	2349.26	675.10	1019.24	185.67	625.50	78.75
everacteld	1896.82	608.40	352.53	64.56	165.13	18.12
everapping	1950.27	695.90	603.08	254.33	344.48	133.38
everatened	1874.87	653.30	592.83	157.33	182.64	22.12
everavous	2157.98	787.33	296.36	72.50	113.55	29.00
everayer	3526.58	817.12	574.27	132.71	107.29	20.50
evercity	3689.93	849.12	575.84	92.86	262.70	37.67
everement	2800.03	772.00	757.31	99.62	374.02	40.00
everican	2834.15	561.50	588.31	93.00	310.92	25.17
everided	4519.18	963.50	1496.68	244.00	281.01	33.83
everratied	2692.25	901.00	863.03	252.22	273.26	65.88
eversely	3096.74	722.50	657.85	112.43	193.62	28.50
everybour	1302.30	401.56	236.18	51.75	82.43	14.71
everyons	3429.91	1023.88	446.00	96.14	219.14	29.83
everythile	1989.95	606.30	346.78	55.67	233.68	12.62
everytions	1983.77	816.10	443.21	107.44	321.34	53.75
everywhers	1416.86	616.80	306.42	87.78	203.65	39.88
everywhing	1908.16	645.40	652.68	250.22	418.43	134.12
eviation	3676.56	830.00	943.33	126.43	486.57	44.17
evidened	4485.01	924.88	1595.85	226.00	391.42	29.50
evidents	3327.21	916.50	671.83	101.14	325.42	23.67
evideroon	2162.95	556.56	510.83	94.50	68.76	12.43
evolained	3013.41	880.67	831.49	185.75	180.11	25.43
evoliciances	528.07	388.58	98.02	68.55	29.90	13.30
evolutically	492.10	291.92	179.62	97.73	86.65	49.00
exaculation	1389.61	525.73	754.92	205.50	505.52	122.56
exaggement	1591.54	525.80	546.92	69.44	342.15	31.25
exagivoursy	601.67	297.00	78.89	31.00	21.02	3.56
examatically	502.11	300.83	197.56	106.18	92.55	51.10
examaticital	372.49	248.08	93.05	45.27	20.58	10.30
examberates	838.92	584.18	207.25	170.80	62.36	55.78
exambily	3261.59	808.12	492.00	103.14	49.13	17.50
examenten	2940.11	813.67	515.91	128.62	83.19	14.00
exametly	2754.45	603.25	556.66	95.29	109.18	9.17
examinaties	1563.76	776.27	604.01	238.60	273.84	87.33
examinators	1185.41	579.82	336.44	117.80	107.01	29.33
examincently	487.16	285.00	156.31	71.55	45.13	14.00
examinchers	853.62	468.64	137.16	74.60	44.94	27.56
examingless	820.35	462.09	136.38	67.00	53.50	26.89
examings	3225.50	911.38	454.80	95.57	169.81	41.17
examinology	723.76	333.27	111.94	33.20	34.89	8.78
examintmers	921.35	488.00	195.76	78.60	49.97	26.11
examinuously	451.47	257.67	133.02	79.09	34.11	29.30
examisciate	844.33	363.00	152.40	51.70	64.13	13.67
exaspendence	331.16	172.00	113.81	34.64	61.75	11.80
exaspentance	425.24	227.08	88.43	32.91	46.36	10.40
exaspionshes	473.42	336.42	113.84	65.82	48.21	8.30
exceivere	2736.44	724.56	410.83	82.62	79.55	13.00
excescase	2423.92	661.33	308.63	61.50	87.62	9.57
excesirable	932.06	420.55	184.81	74.90	85.58	29.56
excessary	2515.47	628.44	451.94	72.62	217.12	16.43
excessitted	1132.54	546.82	266.74	124.30	76.47	30.89
excesters	3164.08	992.89	530.65	151.38	206.87	63.71
exchanted	2926.51	827.78	1053.62	238.25	279.63	54.57
exchiness	2515.20	961.22	393.06	211.75	134.33	108.00
exchtess	3158.98	1005.50	518.05	163.14	189.29	44.33
excilicial	1786.86	577.00	290.72	73.33	95.80	15.00
excilihous	1568.84	684.40	226.31	71.67	86.70	21.62
excitching	2098.84	729.40	596.07	264.22	301.57	133.00
exclamental	634.19	299.64	181.30	52.80	54.88	12.22
exclatection	636.22	323.33	319.30	101.18	197.85	48.40
exclicality	1197.29	512.18	211.24	73.30	103.31	27.67
exclimoding	1072.32	503.55	256.56	165.10	115.54	82.78
excurame	2565.83	521.62	340.15	52.29	65.17	8.17
exectical	2024.49	482.78	626.63	82.25	261.17	20.71
exerthing	3559.87	931.67	1364.53	358.38	754.16	179.14
exerying	4219.84	1008.62	1820.96	418.57	975.37	221.50
exhaustees	2032.56	853.50	388.43	157.11	33.44	8.88
exhavials	2338.02	823.11	267.39	55.50	83.66	9.57
exhavious	2110.87	753.56	401.24	66.25	157.09	22.14
exhibbles	2440.52	889.44	449.09	181.62	30.81	19.86
exhibilath	1057.96	389.70	138.47	51.89	23.05	9.25
exhibiling	2042.65	728.70	565.17	271.67	279.30	142.75
exhiender	2582.87	720.11	349.82	104.88	51.72	13.71
exisolous	2079.92	807.44	310.72	73.25	97.46	21.86
exisonize	2736.27	764.33	340.30	79.12	71.12	20.29
existatible	809.21	389.55	217.76	91.70	82.04	33.11
existrian	2867.72	729.00	452.29	112.88	98.46	17.43
exotorated	1768.46	733.90	536.35	227.67	148.84	85.88
expaltial	2764.50	693.56	717.86	128.75	139.17	12.71
exparbodate	748.39	313.27	129.29	44.10	59.27	16.22
exparetic	1639.61	468.33	310.12	72.62	115.33	19.29
exparmating	1516.02	628.64	673.87	281.20	345.58	156.89
exparring	3573.53	969.11	1295.55	383.38	657.14	200.57
expealed	4401.36	939.62	1434.63	248.57	188.05	30.50
expearite	3508.60	906.00	547.27	149.88	136.88	22.86
expeasis	3010.27	857.75	329.05	43.14	140.41	10.00
expeathetic	666.81	303.36	134.51	44.90	62.67	11.22
expeccable	1791.51	537.90	431.92	107.78	244.89	47.12
expeciates	2273.90	968.50	615.71	258.22	233.30	83.50
expeciples	2050.32	829.20	470.34	167.00	155.91	16.12
expectakable	462.64	269.33	98.76	48.64	61.62	22.10
expectakints	472.18	340.83	79.13	42.64	39.09	11.60
expecticance	463.00	258.58	124.53	60.09	70.53	26.80
expectly	2943.98	565.62	718.02	92.57	259.87	15.50
expendered	1803.59	586.60	570.52	139.78	202.67	24.38
experations	1241.56	656.55	402.23	164.20	245.60	90.56
expercolous	908.97	504.55	196.42	67.80	80.79	20.22
experferable	508.94	281.67	154.75	71.64	88.01	29.20
experficant	1063.69	413.36	301.25	71.10	105.96	15.44
expergrable	968.30	408.82	286.85	99.10	140.79	37.22
experiation	1697.29	610.18	887.64	232.60	571.88	125.22
expeributomy	523.10	274.08	98.54	43.18	45.43	11.30
experiented	1102.71	538.64	400.76	152.90	163.76	37.67
expeription	1530.90	538.27	714.09	183.00	417.07	76.56
expernelar	1641.36	435.70	451.46	70.22	191.60	15.12
expernences	1150.54	623.18	305.10	141.80	128.46	25.67
experniting	1644.16	666.09	619.89	269.20	246.04	123.56
expernments	1074.34	507.18	305.21	101.30	165.44	38.67
expersarily	1425.88	585.73	322.18	121.90	104.14	21.44
experstary	2039.95	553.70	498.67	90.44	221.28	20.62
expertutive	1389.71	513.27	476.44	135.80	148.84	27.67
expervation	1605.22	566.09	842.13	222.80	540.66	122.33
expether	3910.63	829.00	772.64	137.43	264.75	11.17
explaborship	224.87	146.33	72.15	28.00	39.21	8.40
explacerable	454.78	248.08	129.42	54.73	79.08	24.90
explacing	3364.59	903.78	1210.35	349.75	616.60	175.71
explages	3995.60	1107.62	590.77	214.00	112.15	29.83
explectance	804.62	359.18	204.63	62.30	99.66	23.11
explesences	918.68	576.27	229.16	122.00	92.44	20.78
explicastive	573.64	303.25	203.75	69.91	52.87	13.60
explication	1469.70	535.91	784.96	213.10	527.67	129.33
explicularly	545.94	258.50	237.83	68.36	136.95	8.00
expliculting	625.14	358.67	278.21	144.09	119.61	65.60
explignment	887.13	356.18	306.32	53.80	186.09	23.33
explitional	814.82	319.09	257.07	56.90	133.04	13.89
exploistomed	386.90	252.00	74.72	43.18	19.14	5.10
exploitivity	539.94	319.92	78.64	39.27	36.01	12.60
explonain	1878.85	520.11	297.36	64.00	104.79	13.86
explowing	3177.71	866.00	1233.31	344.50	683.09	181.14
exployed	3819.89	797.75	1249.69	199.57	110.13	13.00
exployment	1630.83	478.60	600.33	73.78	391.25	34.75
exposion	3226.84	711.25	708.84	85.00	369.14	30.67
expreasion	2409.69	659.40	885.71	127.11	499.03	52.50
expresars	2753.57	899.78	562.47	116.50	140.01	18.00
expressful	1429.82	364.00	405.11	63.78	243.26	23.62
extellection	692.75	344.17	364.63	109.64	228.63	51.00
exterity	4245.74	911.62	823.61	136.43	344.33	42.50
extertunies	1408.91	744.36	307.47	159.70	103.87	39.89
extraded	4257.50	907.62	1308.37	226.86	141.35	22.17
extrelled	3015.76	871.00	912.27	209.75	106.37	32.29
extresses	3292.98	1085.56	778.33	229.62	217.75	52.00
extriviness	969.97	547.73	110.85	100.60	32.11	50.33
extroductual	442.46	212.42	114.35	35.82	46.49	8.60
extronent	2781.43	808.33	678.17	131.62	256.86	28.00
extroundent	842.22	381.00	247.92	57.50	110.55	17.56
fackgrated	1536.77	715.00	459.43	217.78	161.31	87.50
fackgrours	1133.48	645.30	139.55	70.67	49.81	8.50
fackletely	1732.83	642.70	373.89	112.44	128.53	17.62
fackwards	1754.59	818.00	132.68	72.38	59.57	21.71
factated	4728.43	1147.75	1462.31	284.14	240.15	63.50
fainlethes	1856.75	922.90	306.00	160.56	42.51	10.00
fainomic	2089.04	588.62	380.06	65.71	138.67	8.17
faittled	4752.76	1175.62	1229.60	255.14	91.09	34.00
famining	4885.02	1237.75	1858.35	447.43	1039.28	228.17
famponed	4624.75	1045.75	1479.66	240.86	241.69	30.67
famputed	4316.97	1024.00	1425.00	256.71	269.41	45.67
famputer	3695.75	937.75	724.39	170.14	156.66	18.50
fangetful	1985.77	577.00	199.17	62.88	67.56	11.00
farandent	2609.33	880.44	629.06	121.75	252.23	29.57
fascinaties	1608.80	830.27	583.81	239.80	263.75	86.11
fasciplists	853.11	536.55	110.80	62.40	36.36	15.44
fascriences	1050.70	652.18	203.83	117.90	88.53	17.56
fasculation	1397.20	566.91	736.58	205.40	508.70	122.56
fashiaversy	655.24	349.82	50.12	19.00	25.33	2.56
fastaings	2578.61	1017.78	358.54	100.62	166.70	35.00
fastribution	691.07	331.00	341.31	100.18	225.03	47.90
favangth	2186.91	599.12	220.34	43.57	66.87	4.67
faviously	1913.73	612.67	400.40	93.00	159.38	21.57
favitalism	1608.46	656.70	215.63	83.33	83.25	22.38
favocated	2732.57	912.11	927.18	246.75	284.57	79.14
favourance	1439.97	539.70	353.61	75.00	181.69	24.12
feallerache	733.70	392.91	62.28	48.80	15.33	10.33
featever	4383.41	1054.12	825.35	152.43	223.88	12.33
februage	2858.21	695.38	203.16	36.86	96.25	8.33
federially	2172.24	722.90	618.72	151.00	232.07	38.00
federiship	1639.40	510.90	364.10	84.33	127.22	21.62
fedividuals	847.67	506.36	63.12	20.40	45.48	5.33
feedinge	3735.84	790.00	381.59	85.14	97.91	26.33
femakely	3340.75	830.75	576.14	100.57	89.09	10.50
ferearages	2178.45	1044.70	353.94	182.33	56.47	14.25
fericultures	481.85	365.92	87.18	64.55	39.68	8.90
fermistand	2136.27	738.70	255.29	71.67	111.23	15.12
fersersation	818.56	388.67	407.78	127.55	282.04	70.60
fesperation	1635.93	638.55	819.82	221.70	543.03	125.33
fielized	4525.44	1042.75	1182.45	207.71	81.44	11.00
fifected	4459.30	1012.50	1452.05	249.86	326.92	46.83
fightcal	2195.68	503.62	442.58	58.86	107.23	14.67
finadings	2334.61	904.33	209.64	75.38	85.35	25.57
finaloped	2498.62	832.89	690.29	168.75	79.05	8.29
finanique	2113.66	637.89	159.87	50.50	62.71	7.57
finanizer	2459.22	825.44	236.28	110.75	76.60	22.86
finefish	3325.27	919.12	227.70	89.00	62.48	18.17
fingraft	2247.49	651.25	244.74	67.43	52.33	11.17
fircultaking	501.18	358.00	79.57	98.45	40.86	50.90
firectied	4384.17	1228.11	1250.67	279.62	224.68	36.14
fisewhery	2405.97	701.11	370.21	106.00	88.64	9.57
flanging	4092.12	1113.62	1736.71	452.14	966.08	234.33
flecinathed	1098.27	519.45	391.52	129.70	97.02	16.78
flectandent	759.53	390.82	232.90	51.10	121.44	15.67
flectically	787.85	410.00	234.65	109.00	103.81	41.56
fleculation	1310.38	527.36	728.42	201.30	506.18	123.00
flucialized	712.82	442.27	158.39	96.20	40.20	31.33
folended	4951.45	1108.38	1493.23	256.29	228.79	26.50
folevant	3595.57	907.00	441.35	88.57	97.46	12.33
foliciple	2712.66	729.67	404.40	78.75	141.98	9.29
folieved	5019.60	1079.38	1566.51	230.14	310.14	14.00
folitimed	3520.81	968.67	1116.09	207.12	270.55	11.71
folitine	5338.58	1256.62	1598.39	334.57	351.62	57.17
folivity	4136.60	983.25	568.59	97.29	214.95	25.17
folloyers	2623.37	981.11	461.38	142.88	197.34	50.71
folluened	3118.78	896.22	976.40	216.88	176.83	28.00
fonsiant	3853.91	993.25	639.65	109.00	133.73	17.83
fooparicant	948.66	433.64	179.48	51.10	44.53	9.00
fooportable	928.98	441.36	186.99	67.50	104.20	30.67
fooppinly	2459.73	685.67	396.82	109.00	68.15	9.43
foothwhere	1328.60	517.20	136.96	65.11	40.89	8.75
foraings	4155.45	1160.25	547.81	137.14	206.01	51.83
forbations	2016.73	933.90	301.75	128.56	188.64	59.50
forection	3884.81	962.33	1104.70	190.12	647.20	73.14
forectional	893.80	406.27	196.49	63.00	106.23	18.44
forelays	3814.21	1176.12	320.52	113.29	74.17	27.33
forembed	5013.99	1103.25	1443.29	241.14	172.93	22.17
forendence	1718.15	565.40	444.35	101.56	229.60	35.88
foreoved	5144.05	1136.12	1440.72	246.86	196.72	25.33
forgling	4789.45	1275.38	1818.88	488.29	962.59	261.33
forkestious	863.03	557.36	175.21	91.60	77.05	37.78
forkmations	987.77	623.36	249.86	130.30	182.31	83.56
formalions	1923.03	928.00	243.11	123.89	134.84	49.12
formatically	580.43	329.83	182.38	105.64	86.66	52.30
formaxes	4503.29	1333.62	515.68	220.00	60.54	19.67
